transaction_id,client_id,transaction_amount,transaction_date,transaction_type,status,origin_country,destination_country
3645,136,26395,2025-07-29,Deposit,Pending,Nigeria,Nigeria
3646,137,3830,2025-07-26,Transfer,Completed,Switzerland,Switzerland
3647,137,2465,2025-07-16,Deposit,Completed,Switzerland,Switzerland
3648,137,4995,2025-09-23,Transfer,Pending,Switzerland,Switzerland
3649,137,2419,2025-09-05,Transfer,Completed,Switzerland,Switzerland
3650,137,4447,2025-07-25,Investment,Completed,Switzerland,Russia
3651,137,28216,2025-07-25,Withdrawal,Completed,Switzerland,Switzerland
3652,137,2850,2025-09-19,Deposit,Completed,Switzerland,UK
3653,137,38156,2025-09-22,Withdrawal,Completed,Switzerland,UK
3654,137,2590,2025-08-29,Investment,Completed,Switzerland,Germany
3655,137,2034,2025-08-22,Withdrawal,Completed,Switzerland,Switzerland
3656,137,4895,2025-10-11,Transfer,Pending,Switzerland,Switzerland
3657,137,2161,2025-07-29,Investment,Completed,Switzerland,Switzerland
3658,137,2384,2025-08-18,Investment,Completed,Switzerland,Switzerland
3659,137,3103,2025-07-22,Deposit,Pending,Switzerland,Switzerland
3660,137,4689,2025-10-05,Deposit,Completed,Switzerland,Switzerland
3661,137,2649,2025-08-23,Deposit,Completed,Switzerland,Switzerland
3662,137,4223,2025-08-30,Deposit,Pending,Switzerland,Switzerland
3663,137,3770,2025-10-07,Transfer,Completed,Switzerland,Switzerland
3664,137,2352,2025-09-29,Withdrawal,Completed,Switzerland,Switzerland
3665,137,2340,2025-07-21,Withdrawal,Completed,Switzerland,Switzerland
3666,137,26730,2025-07-29,Deposit,Completed,Switzerland,Switzerland
3667,137,4183,2025-07-27,Deposit,Failed,Switzerland,Switzerland
3668,137,3565,2025-10-07,Withdrawal,Completed,Switzerland,Switzerland
3669,137,2760,2025-09-07,Transfer,Completed,Switzerland,Switzerland
3670,137,2966,2025-10-09,Deposit,Pending,Switzerland,Switzerland
3671,137,2679,2025-10-06,Transfer,Completed,Switzerland,Switzerland
3672,137,4497,2025-09-23,Deposit,Failed,Switzerland,Switzerland
3673,137,3687,2025-09-13,Investment,Completed,Switzerland,China
3674,137,3457,2025-09-25,Withdrawal,Completed,Switzerland,Switzerland
3675,137,4286,2025-08-01,Transfer,Pending,Switzerland,Switzerland
3676,137,4002,2025-08-07,Deposit,Completed,Switzerland,Switzerland
3677,137,4956,2025-08-21,Deposit,Pending,Switzerland,Australia
3678,137,2142,2025-10-13,Deposit,Completed,Switzerland,Switzerland
3679,137,4416,2025-08-14,Investment,Completed,Switzerland,Switzerland
3680,137,3165,2025-08-12,Transfer,Completed,Switzerland,Switzerland
3681,138,18244,2025-09-04,Withdrawal,Completed,Australia,Germany
3682,138,2615,2025-09-22,Investment,Completed,Australia,Australia
3683,138,3722,2025-08-31,Deposit,Completed,Australia,Australia
3684,138,2402,2025-07-18,Deposit,Completed,Australia,Russia
3685,138,2177,2025-08-09,Transfer,Completed,Australia,Australia
3686,138,4143,2025-08-25,Deposit,Completed,Australia,Australia
3687,138,4089,2025-08-06,Deposit,Completed,Australia,Australia
3688,138,4594,2025-07-29,Investment,Completed,Australia,UK
3689,138,3763,2025-08-12,Withdrawal,Completed,Australia,Australia
3690,138,3735,2025-08-29,Investment,Completed,Australia,Nigeria
3691,138,2560,2025-10-07,Investment,Completed,Australia,Australia
3692,138,4296,2025-08-19,Transfer,Completed,Australia,Australia
3693,138,4603,2025-10-09,Deposit,Completed,Australia,Australia
3694,138,26256,2025-08-06,Deposit,Completed,Australia,Australia
3695,138,4188,2025-08-29,Investment,Completed,Australia,Australia
3696,138,3683,2025-07-22,Deposit,Completed,Australia,Australia
3697,138,2692,2025-08-28,Investment,Completed,Australia,Australia
3698,138,3787,2025-07-30,Deposit,Completed,Australia,Australia
3699,138,17563,2025-10-07,Investment,Completed,Australia,Australia
3700,138,3614,2025-08-08,Deposit,Completed,Australia,Australia
3701,138,2535,2025-08-14,Investment,Completed,Australia,Australia
3702,138,2818,2025-08-10,Deposit,Completed,Australia,USA
3703,138,4173,2025-07-29,Withdrawal,Completed,Australia,Australia
3704,138,4590,2025-09-15,Deposit,Completed,Australia,Australia
3705,138,4479,2025-09-06,Deposit,Completed,Australia,Germany
3706,138,2971,2025-07-24,Investment,Completed,Australia,Australia
3707,138,3633,2025-08-25,Deposit,Completed,Australia,Australia
3708,138,3327,2025-09-06,Investment,Completed,Australia,Australia
3709,138,3445,2025-09-01,Deposit,Completed,Australia,UK
3710,138,4147,2025-09-09,Withdrawal,Completed,Australia,Nigeria
3711,138,4305,2025-09-20,Deposit,Pending,Australia,Australia
3712,138,3011,2025-08-06,Withdrawal,Completed,Australia,Australia
3713,138,4847,2025-10-06,Investment,Pending,Australia,Australia
3714,138,3543,2025-10-06,Deposit,Pending,Australia,Australia
3715,138,4590,2025-10-06,Investment,Completed,Australia,Australia
3716,138,21205,2025-07-17,Investment,Completed,Australia,Russia
3717,138,2452,2025-09-15,Withdrawal,Completed,Australia,Australia
3718,138,41673,2025-08-31,Withdrawal,Completed,Australia,Australia
3719,138,2990,2025-07-28,Investment,Completed,Australia,Australia
3720,138,4462,2025-09-16,Deposit,Completed,Australia,Australia
3721,138,4756,2025-09-09,Withdrawal,Completed,Australia,Australia
3722,138,4696,2025-09-26,Transfer,Completed,Australia,Australia
3723,138,3510,2025-07-18,Withdrawal,Completed,Australia,Australia
3724,139,3342,2025-10-11,Transfer,Completed,UAE,UAE
3725,139,4370,2025-09-20,Transfer,Completed,UAE,UAE
3726,139,4082,2025-07-25,Deposit,Pending,UAE,UAE
3727,139,4527,2025-10-03,Transfer,Completed,UAE,UAE
3728,139,4751,2025-08-20,Withdrawal,Completed,UAE,UAE
3729,139,2612,2025-10-06,Transfer,Completed,UAE,UAE
3730,139,3540,2025-09-30,Investment,Completed,UAE,UAE
3731,139,3693,2025-09-23,Transfer,Completed,UAE,UAE
3732,139,2320,2025-09-24,Investment,Completed,UAE,UAE
3733,139,49216,2025-07-31,Deposit,Completed,UAE,UAE
3734,139,44812,2025-10-02,Investment,Completed,UAE,UAE
3735,139,2271,2025-10-03,Investment,Completed,UAE,UAE
3736,139,4319,2025-08-27,Transfer,Completed,UAE,UAE
3737,139,2852,2025-10-10,Investment,Completed,UAE,UAE
3738,139,4454,2025-08-27,Withdrawal,Completed,UAE,UAE
3739,139,4719,2025-09-18,Investment,Completed,UAE,UK
3740,139,2129,2025-08-23,Withdrawal,Failed,UAE,UAE
3741,139,2889,2025-08-26,Investment,Completed,UAE,UAE
3742,139,4135,2025-08-28,Transfer,Pending,UAE,UAE
3743,139,3914,2025-07-19,Withdrawal,Completed,UAE,Australia
3744,139,4017,2025-07-19,Withdrawal,Completed,UAE,UAE
3745,139,49715,2025-08-28,Withdrawal,Completed,UAE,UAE
3746,139,2216,2025-09-09,Withdrawal,Completed,UAE,Switzerland
3747,139,3256,2025-08-07,Investment,Completed,UAE,UAE
3748,139,22036,2025-08-18,Withdrawal,Pending,UAE,UAE
3749,139,2766,2025-09-12,Deposit,Completed,UAE,UAE
3750,139,2539,2025-07-16,Deposit,Completed,UAE,UAE
3751,140,4014,2025-07-29,Deposit,Completed,USA,USA
3752,140,3769,2025-10-06,Transfer,Pending,USA,USA
3753,140,4115,2025-09-16,Deposit,Completed,USA,USA
3754,140,2441,2025-09-19,Deposit,Pending,USA,USA
3755,140,4111,2025-08-23,Investment,Completed,USA,USA
3756,140,3747,2025-09-06,Withdrawal,Completed,USA,USA
3757,140,4470,2025-08-16,Deposit,Completed,USA,UK
3758,140,2792,2025-10-11,Deposit,Completed,USA,USA
3759,140,4664,2025-08-30,Investment,Completed,USA,USA
3760,140,4209,2025-07-30,Deposit,Completed,USA,USA
3761,140,4451,2025-08-03,Withdrawal,Completed,USA,USA
3762,140,2442,2025-10-08,Transfer,Completed,USA,USA
3763,140,2187,2025-09-14,Transfer,Completed,USA,USA
3764,140,3054,2025-09-04,Investment,Completed,USA,USA
3765,140,4286,2025-08-29,Withdrawal,Completed,USA,USA
3766,140,3468,2025-10-08,Withdrawal,Completed,USA,USA
3767,141,3899,2025-09-29,Investment,Completed,Australia,Canada
3768,141,3698,2025-09-02,Deposit,Completed,Australia,Russia
3769,141,3650,2025-08-27,Withdrawal,Completed,Australia,Australia
3770,141,36973,2025-08-10,Investment,Completed,Australia,Australia
3771,141,4927,2025-08-19,Deposit,Completed,Australia,Australia
3772,141,4143,2025-09-01,Transfer,Completed,Australia,Nigeria
3773,141,2115,2025-08-30,Transfer,Completed,Australia,Australia
3774,141,4112,2025-08-15,Transfer,Completed,Australia,Australia
3775,141,3979,2025-08-19,Investment,Completed,Australia,UK
3776,141,4863,2025-10-04,Investment,Completed,Australia,Australia
3777,141,3350,2025-07-17,Investment,Completed,Australia,UAE
3778,141,33764,2025-10-11,Deposit,Completed,Australia,Australia
3779,141,4008,2025-08-28,Transfer,Completed,Australia,Australia
3780,141,15627,2025-08-14,Investment,Completed,Australia,Australia
3781,141,3957,2025-10-12,Transfer,Pending,Australia,Australia
3782,141,3634,2025-09-23,Withdrawal,Completed,Australia,Australia
3783,141,21112,2025-09-20,Deposit,Completed,Australia,Australia
3784,141,3577,2025-09-11,Withdrawal,Completed,Australia,Australia
3785,141,2408,2025-08-28,Deposit,Completed,Australia,Russia
3786,141,2555,2025-10-04,Deposit,Pending,Australia,Australia
3787,141,4328,2025-08-24,Deposit,Completed,Australia,Australia
3788,141,3262,2025-08-28,Transfer,Completed,Australia,Australia
3789,141,4543,2025-10-03,Investment,Completed,Australia,USA
3790,141,2061,2025-09-04,Transfer,Completed,Australia,Australia
3791,141,2249,2025-08-11,Withdrawal,Pending,Australia,Australia
3792,141,4437,2025-07-19,Withdrawal,Pending,Australia,Australia
3793,141,4688,2025-09-20,Withdrawal,Completed,Australia,Australia
3794,141,2264,2025-08-01,Deposit,Completed,Australia,Germany
3795,141,2313,2025-09-06,Withdrawal,Completed,Australia,Australia
3796,141,3962,2025-09-04,Transfer,Completed,Australia,Australia
3797,141,4746,2025-07-23,Withdrawal,Completed,Australia,Australia
3798,141,2787,2025-08-07,Withdrawal,Completed,Australia,USA
3799,141,4488,2025-08-25,Withdrawal,Completed,Australia,Germany
3800,141,4398,2025-09-26,Withdrawal,Completed,Australia,Australia
3801,141,4666,2025-08-17,Transfer,Pending,Australia,Australia
3802,141,3195,2025-10-03,Deposit,Completed,Australia,Australia
3803,141,2681,2025-09-08,Investment,Completed,Australia,Australia
3804,141,3007,2025-09-01,Deposit,Completed,Australia,UAE
3805,141,2462,2025-08-31,Withdrawal,Completed,Australia,Australia
3806,142,2459,2025-09-26,Deposit,Pending,USA,USA
3807,142,3489,2025-08-07,Transfer,Completed,USA,USA
3808,142,3584,2025-10-10,Deposit,Completed,USA,Australia
3809,142,3508,2025-08-21,Deposit,Completed,USA,USA
3810,142,4108,2025-08-17,Deposit,Completed,USA,USA
3811,142,4829,2025-07-17,Investment,Completed,USA,UK
3812,142,3425,2025-08-13,Transfer,Completed,USA,USA
3813,142,4338,2025-09-25,Deposit,Pending,USA,USA
3814,142,4743,2025-09-07,Withdrawal,Completed,USA,Switzerland
3815,142,4208,2025-10-04,Deposit,Completed,USA,USA
3816,142,3293,2025-08-07,Transfer,Completed,USA,USA
3817,142,4984,2025-09-11,Withdrawal,Failed,USA,Canada
3818,142,2418,2025-08-19,Investment,Completed,USA,USA
3819,142,4937,2025-10-08,Deposit,Completed,USA,USA
3820,142,47064,2025-09-30,Deposit,Completed,USA,USA
3821,142,42769,2025-08-22,Investment,Completed,USA,USA
3822,142,2667,2025-07-20,Transfer,Completed,USA,UAE
3823,143,2567,2025-08-25,Investment,Completed,Switzerland,Switzerland
3824,143,2895,2025-09-07,Deposit,Completed,Switzerland,Switzerland
3825,143,3019,2025-09-12,Deposit,Completed,Switzerland,Switzerland
3826,143,2752,2025-09-26,Investment,Completed,Switzerland,UK
3827,143,3516,2025-08-08,Deposit,Completed,Switzerland,Germany
3828,143,4720,2025-09-24,Investment,Completed,Switzerland,Switzerland
3829,143,4303,2025-10-08,Deposit,Completed,Switzerland,Australia
3830,143,3635,2025-07-26,Investment,Completed,Switzerland,Switzerland
3831,143,3660,2025-09-30,Withdrawal,Completed,Switzerland,Switzerland
3832,143,38336,2025-09-30,Transfer,Pending,Switzerland,UK
3833,143,3080,2025-09-03,Deposit,Completed,Switzerland,Switzerland
3834,143,2816,2025-10-06,Investment,Completed,Switzerland,Switzerland
3835,143,4274,2025-07-29,Transfer,Completed,Switzerland,Switzerland
3836,143,4989,2025-09-20,Withdrawal,Completed,Switzerland,Switzerland
3837,143,4758,2025-09-02,Withdrawal,Completed,Switzerland,Switzerland
3838,143,4004,2025-10-07,Deposit,Completed,Switzerland,Switzerland
3839,143,4663,2025-08-08,Withdrawal,Completed,Switzerland,Nigeria
3840,143,3214,2025-09-25,Withdrawal,Completed,Switzerland,Switzerland
3841,143,4340,2025-07-20,Transfer,Completed,Switzerland,Australia
3842,143,3410,2025-09-19,Transfer,Completed,Switzerland,Switzerland
3843,143,2144,2025-09-06,Withdrawal,Completed,Switzerland,Switzerland
3844,143,4049,2025-09-28,Transfer,Completed,Switzerland,China
3845,143,2767,2025-08-28,Withdrawal,Pending,Switzerland,Switzerland
3846,143,3774,2025-09-17,Investment,Completed,Switzerland,Switzerland
3847,143,3691,2025-08-15,Investment,Completed,Switzerland,Switzerland
3848,143,43518,2025-10-10,Withdrawal,Completed,Switzerland,Switzerland
3849,143,2423,2025-09-26,Transfer,Completed,Switzerland,Switzerland
3850,143,2041,2025-08-21,Transfer,Completed,Switzerland,Switzerland
3851,143,3518,2025-09-16,Transfer,Completed,Switzerland,Switzerland
3852,143,4103,2025-09-12,Transfer,Failed,Switzerland,Switzerland
3853,143,4152,2025-08-27,Transfer,Pending,Switzerland,Switzerland
3854,143,36203,2025-09-17,Withdrawal,Completed,Switzerland,Russia
3855,143,2066,2025-09-27,Withdrawal,Completed,Switzerland,Russia
3856,143,4446,2025-09-05,Transfer,Completed,Switzerland,Switzerland
3857,143,4786,2025-09-28,Deposit,Completed,Switzerland,Switzerland
3858,143,4359,2025-08-25,Withdrawal,Completed,Switzerland,Switzerland
3859,143,2151,2025-10-03,Transfer,Completed,Switzerland,Switzerland
3860,143,3438,2025-08-08,Transfer,Completed,Switzerland,Switzerland
3861,143,4340,2025-09-30,Deposit,Completed,Switzerland,Switzerland
3862,143,23512,2025-08-27,Withdrawal,Completed,Switzerland,Switzerland
3863,143,4822,2025-07-26,Deposit,Completed,Switzerland,Switzerland
3864,143,2978,2025-07-26,Transfer,Completed,Switzerland,Switzerland
3865,143,2138,2025-08-18,Deposit,Completed,Switzerland,Switzerland
3866,143,2586,2025-09-09,Deposit,Pending,Switzerland,Switzerland
3867,143,3732,2025-08-25,Withdrawal,Completed,Switzerland,Switzerland
3868,143,2556,2025-07-19,Investment,Completed,Switzerland,Switzerland
3869,143,3721,2025-08-18,Transfer,Pending,Switzerland,Switzerland
3870,144,27560,2025-09-20,Deposit,Completed,UAE,UAE
3871,144,2677,2025-08-07,Investment,Completed,UAE,UAE
3872,144,4459,2025-07-20,Withdrawal,Failed,UAE,UAE
3873,144,37330,2025-08-14,Investment,Completed,UAE,UAE
3874,144,3864,2025-08-30,Transfer,Completed,UAE,UAE
3875,144,4096,2025-08-15,Withdrawal,Pending,UAE,UAE
3876,144,3107,2025-07-31,Withdrawal,Completed,UAE,UAE
3877,144,4160,2025-08-01,Investment,Completed,UAE,UAE
3878,144,4059,2025-07-20,Transfer,Completed,UAE,UAE
3879,144,37812,2025-08-31,Deposit,Completed,UAE,UAE
3880,144,3683,2025-07-26,Deposit,Completed,UAE,Australia
3881,144,4224,2025-08-29,Withdrawal,Completed,UAE,UAE
3882,144,3396,2025-08-20,Investment,Failed,UAE,UAE
3883,144,3947,2025-07-23,Investment,Pending,UAE,Switzerland
3884,144,2297,2025-09-21,Transfer,Completed,UAE,UAE
3885,145,3339,2025-08-29,Transfer,Completed,Nigeria,Nigeria
3886,145,38317,2025-09-20,Transfer,Completed,Nigeria,Nigeria
3887,145,4341,2025-08-23,Investment,Completed,Nigeria,UAE
3888,145,4367,2025-09-20,Transfer,Completed,Nigeria,Nigeria
3889,145,2434,2025-09-30,Transfer,Completed,Nigeria,Switzerland
3890,145,3311,2025-09-24,Deposit,Completed,Nigeria,Nigeria
3891,145,4658,2025-10-04,Deposit,Completed,Nigeria,Nigeria
3892,145,24653,2025-07-30,Deposit,Completed,Nigeria,Nigeria
3893,145,23384,2025-08-17,Withdrawal,Failed,Nigeria,Nigeria
3894,145,2161,2025-09-03,Withdrawal,Completed,Nigeria,Nigeria
3895,145,48551,2025-08-24,Withdrawal,Completed,Nigeria,China
3896,145,2503,2025-08-06,Deposit,Completed,Nigeria,Nigeria
3897,145,49375,2025-08-28,Investment,Completed,Nigeria,Nigeria
3898,145,3972,2025-08-03,Withdrawal,Pending,Nigeria,Nigeria
3899,145,2658,2025-09-21,Deposit,Failed,Nigeria,Nigeria
3900,145,4000,2025-09-18,Withdrawal,Completed,Nigeria,USA
3901,145,4581,2025-09-11,Investment,Completed,Nigeria,Switzerland
3902,145,4532,2025-08-11,Transfer,Completed,Nigeria,Nigeria
3903,145,2041,2025-08-19,Deposit,Completed,Nigeria,Nigeria
3904,145,4063,2025-08-26,Investment,Completed,Nigeria,Nigeria
3905,146,4630,2025-07-29,Deposit,Completed,UK,UK
3906,146,3092,2025-08-12,Transfer,Completed,UK,UK
3907,146,4712,2025-10-08,Withdrawal,Completed,UK,UK
3908,146,2422,2025-09-08,Withdrawal,Completed,UK,UK
3909,146,4956,2025-08-21,Transfer,Pending,UK,UK
3910,146,4579,2025-08-29,Withdrawal,Completed,UK,UK
3911,146,2350,2025-09-05,Investment,Completed,UK,UK
3912,146,3548,2025-07-17,Deposit,Completed,UK,UK
3913,146,2176,2025-08-30,Investment,Completed,UK,UK
3914,146,3741,2025-09-04,Investment,Pending,UK,UK
3915,146,4402,2025-10-06,Deposit,Completed,UK,UK
3916,146,2633,2025-09-13,Investment,Completed,UK,USA
3917,146,3782,2025-07-24,Investment,Completed,UK,UK
3918,146,2587,2025-08-06,Investment,Completed,UK,UK
3919,146,3548,2025-07-27,Withdrawal,Completed,UK,UK
3920,146,2688,2025-08-12,Investment,Completed,UK,UK
3921,146,2853,2025-09-02,Withdrawal,Completed,UK,UAE
3922,146,3292,2025-08-29,Transfer,Completed,UK,UK
3923,146,2382,2025-08-06,Withdrawal,Completed,UK,UK
3924,146,3792,2025-09-03,Investment,Completed,UK,Australia
3925,146,40034,2025-09-24,Transfer,Failed,UK,UK
3926,146,3394,2025-09-09,Transfer,Completed,UK,UK
3927,146,33035,2025-07-18,Deposit,Completed,UK,UK
3928,146,3937,2025-09-22,Investment,Completed,UK,UK
3929,146,23063,2025-08-11,Withdrawal,Pending,UK,UK
3930,146,2071,2025-08-21,Transfer,Completed,UK,UK
3931,146,2564,2025-08-08,Deposit,Completed,UK,UK
3932,146,3806,2025-08-21,Investment,Completed,UK,UK
3933,147,2072,2025-09-01,Transfer,Completed,Russia,Russia
3934,147,2454,2025-08-27,Investment,Failed,Russia,UAE
3935,147,4540,2025-10-10,Deposit,Completed,Russia,Russia
3936,147,2735,2025-09-21,Deposit,Completed,Russia,Russia
3937,147,2808,2025-08-10,Transfer,Completed,Russia,Nigeria
3938,147,2000,2025-08-23,Deposit,Completed,Russia,Russia
3939,147,2862,2025-10-09,Transfer,Completed,Russia,Russia
3940,147,3762,2025-07-27,Transfer,Completed,Russia,Russia
3941,147,4938,2025-09-15,Investment,Completed,Russia,Germany
3942,147,3392,2025-08-25,Transfer,Completed,Russia,Russia
3943,147,4021,2025-07-25,Investment,Completed,Russia,Russia
3944,147,3055,2025-07-18,Transfer,Completed,Russia,Russia
3945,147,3947,2025-07-20,Deposit,Completed,Russia,UAE
3946,147,4995,2025-10-10,Investment,Completed,Russia,Russia
3947,147,2210,2025-08-01,Transfer,Completed,Russia,Russia
3948,147,3691,2025-08-27,Transfer,Completed,Russia,Russia
3949,147,3124,2025-10-05,Investment,Failed,Russia,China
3950,147,3841,2025-07-31,Withdrawal,Completed,Russia,Russia
3951,147,3081,2025-07-21,Withdrawal,Pending,Russia,Russia
3952,147,3953,2025-09-20,Transfer,Completed,Russia,Russia
3953,147,2404,2025-07-26,Deposit,Completed,Russia,Russia
3954,147,44624,2025-08-03,Deposit,Completed,Russia,Russia
3955,147,3951,2025-08-30,Deposit,Completed,Russia,Russia
3956,147,3574,2025-07-20,Investment,Failed,Russia,Russia
3957,147,3264,2025-09-25,Transfer,Completed,Russia,Russia
3958,147,2525,2025-08-25,Withdrawal,Completed,Russia,Russia
3959,147,4484,2025-07-21,Transfer,Completed,Russia,UAE
3960,147,4984,2025-09-25,Investment,Completed,Russia,Russia
3961,147,4583,2025-09-18,Withdrawal,Completed,Russia,Russia
3962,147,4627,2025-07-30,Deposit,Completed,Russia,Russia
3963,147,3928,2025-09-21,Investment,Completed,Russia,Switzerland
3964,148,3521,2025-08-24,Investment,Completed,Nigeria,Nigeria
3965,148,4652,2025-09-05,Investment,Completed,Nigeria,Nigeria
3966,148,3098,2025-08-26,Deposit,Completed,Nigeria,Nigeria
3967,148,4870,2025-08-05,Deposit,Completed,Nigeria,Nigeria
3968,148,3293,2025-08-11,Transfer,Pending,Nigeria,Nigeria
3969,148,3910,2025-09-19,Withdrawal,Completed,Nigeria,Nigeria
3970,148,4938,2025-10-12,Transfer,Completed,Nigeria,Nigeria
3971,148,47596,2025-09-14,Investment,Completed,Nigeria,Nigeria
3972,148,3419,2025-08-27,Withdrawal,Completed,Nigeria,Nigeria
3973,148,13658,2025-07-16,Transfer,Completed,Nigeria,Nigeria
3974,148,3528,2025-08-13,Withdrawal,Completed,Nigeria,Nigeria
3975,148,42071,2025-10-10,Transfer,Failed,Nigeria,Nigeria
3976,148,3493,2025-07-17,Withdrawal,Completed,Nigeria,Nigeria
