transaction_id,client_id,transaction_amount,transaction_date,transaction_type,status,origin_country,destination_country,name,country,age,kyc_status,customer_type,registration_date,origin_risk_level,origin_aml_score,destination_risk_level,destination_aml_score,document_type,doc_verification_status,doc_upload_date,days_since_transaction,days_since_registration,is_cross_border,cross_border_to_high_risk,ml_anomaly_flag,ml_anomaly_score,ml_risk_score,ml_risk_category,reason
3173,115,2925,2025-09-25,Transfer,Completed,Nigeria,Switzerland,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,Medium,80,Utility Bill,Verified,2024-10-24,18,320,1,0,1,0.05210346042305769,0.0,Normal,None
3174,115,3394,2025-07-25,Deposit,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,80,320,0,0,1,0.0,14.0,Normal,None
3175,115,2917,2025-09-02,Investment,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,41,320,0,0,1,0.0,14.0,Normal,None
3176,115,10318,2025-08-31,Deposit,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,43,320,0,0,-1,-0.15957769083500867,56.87,Suspicious,"large_tx_flag, dest_high_risk"
3177,115,2526,2025-09-27,Deposit,Completed,Nigeria,USA,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,Low,95,Utility Bill,Verified,2024-10-24,16,320,1,0,1,0.05210346042305769,0.0,Normal,None
3178,115,2881,2025-08-27,Investment,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,47,320,0,0,1,0.0,14.0,Normal,None
3179,115,2854,2025-08-19,Deposit,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,55,320,0,0,1,0.0,14.0,Normal,None
3180,115,3389,2025-09-14,Withdrawal,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,29,320,0,0,1,0.0,14.0,Normal,None
3181,115,4073,2025-09-19,Deposit,Pending,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,24,320,0,0,1,0.0,14.0,Normal,None
3182,115,4479,2025-09-13,Investment,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,30,320,0,0,1,0.0,14.0,Normal,None
3183,115,4545,2025-07-28,Investment,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,77,320,0,0,1,0.0,14.0,Normal,None
3184,115,4943,2025-07-31,Transfer,Failed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,74,320,0,0,1,0.0,14.0,Normal,None
3185,115,4225,2025-09-15,Investment,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,28,320,0,0,1,0.0,14.0,Normal,None
3186,115,48739,2025-09-23,Withdrawal,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,20,320,0,0,-1,-0.26603677087854366,85.48,Suspicious,"large_tx_flag, dest_high_risk, very_large_withdrawal_flag"
3187,115,3502,2025-08-29,Deposit,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,45,320,0,0,1,0.0,14.0,Normal,None
3188,115,4463,2025-08-22,Withdrawal,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,52,320,0,0,1,0.0,14.0,Normal,None
3189,115,2443,2025-09-21,Withdrawal,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,22,320,0,0,1,0.0,14.0,Normal,None
3190,115,2960,2025-08-18,Transfer,Completed,Nigeria,Russia,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,50,Utility Bill,Verified,2024-10-24,56,320,1,1,-1,-0.17607471840239736,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk"
3191,115,4096,2025-09-24,Investment,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,19,320,0,0,1,0.0,14.0,Normal,None
3192,115,3242,2025-07-31,Transfer,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,74,320,0,0,1,0.0,14.0,Normal,None
3193,115,4486,2025-09-10,Deposit,Pending,Nigeria,Germany,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,Low,94,Utility Bill,Verified,2024-10-24,33,320,1,0,1,0.05210346042305769,0.0,Normal,None
3194,115,2583,2025-09-12,Withdrawal,Completed,Nigeria,China,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,Medium,65,Utility Bill,Verified,2024-10-24,31,320,1,0,1,0.05210346042305769,0.0,Normal,None
3195,115,3212,2025-08-23,Deposit,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,51,320,0,0,1,0.0,14.0,Normal,None
3196,115,2843,2025-09-18,Investment,Completed,Nigeria,UK,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,Low,92,Utility Bill,Verified,2024-10-24,25,320,1,0,1,0.05210346042305769,0.0,Normal,None
3197,115,4956,2025-08-13,Withdrawal,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,61,320,0,0,1,0.0,14.0,Normal,None
3198,115,2856,2025-09-01,Investment,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,42,320,0,0,1,0.0,14.0,Normal,None
3199,115,4631,2025-08-27,Investment,Completed,Nigeria,Canada,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,Low,93,Utility Bill,Verified,2024-10-24,47,320,1,0,1,0.05210346042305769,0.0,Normal,None
3200,115,3337,2025-09-12,Investment,Completed,Nigeria,Nigeria,Client_115,Nigeria,31,Verified,Corporate,2024-11-27,High,45,High,45,Utility Bill,Verified,2024-10-24,31,320,0,0,1,0.0,14.0,Normal,None
3201,116,35159,2025-08-17,Transfer,Completed,UK,UK,Client_116,UK,44,Verified,Corporate,2025-03-01,Low,92,Low,92,Bank Statement,Verified,2024-12-07,57,226,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
3202,116,3007,2025-09-12,Investment,Completed,UK,UK,Client_116,UK,44,Verified,Corporate,2025-03-01,Low,92,Low,92,Bank Statement,Verified,2024-12-07,31,226,0,0,1,0.05210346042305769,0.0,Normal,None
3203,116,3863,2025-09-29,Deposit,Pending,UK,UK,Client_116,UK,44,Verified,Corporate,2025-03-01,Low,92,Low,92,Bank Statement,Verified,2024-12-07,14,226,0,0,1,0.05210346042305769,0.0,Normal,None
3204,116,3857,2025-08-25,Transfer,Completed,UK,UK,Client_116,UK,44,Verified,Corporate,2025-03-01,Low,92,Low,92,Bank Statement,Verified,2024-12-07,49,226,0,0,1,0.05210346042305769,0.0,Normal,None
3205,116,4701,2025-09-24,Investment,Pending,UK,UK,Client_116,UK,44,Verified,Corporate,2025-03-01,Low,92,Low,92,Bank Statement,Verified,2024-12-07,19,226,0,0,1,0.05210346042305769,0.0,Normal,None
3206,116,28839,2025-09-08,Deposit,Completed,UK,UK,Client_116,UK,44,Verified,Corporate,2025-03-01,Low,92,Low,92,Bank Statement,Verified,2024-12-07,35,226,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
3207,116,3494,2025-09-27,Deposit,Completed,UK,USA,Client_116,UK,44,Verified,Corporate,2025-03-01,Low,92,Low,95,Bank Statement,Verified,2024-12-07,16,226,1,0,1,0.05210346042305769,0.0,Normal,None
3208,116,3566,2025-08-27,Transfer,Completed,UK,UK,Client_116,UK,44,Verified,Corporate,2025-03-01,Low,92,Low,92,Bank Statement,Verified,2024-12-07,47,226,0,0,1,0.05210346042305769,0.0,Normal,None
3209,116,2945,2025-08-16,Investment,Completed,UK,UK,Client_116,UK,44,Verified,Corporate,2025-03-01,Low,92,Low,92,Bank Statement,Verified,2024-12-07,58,226,0,0,1,0.05210346042305769,0.0,Normal,None
3210,116,2030,2025-10-11,Investment,Completed,UK,USA,Client_116,UK,44,Verified,Corporate,2025-03-01,Low,92,Low,95,Bank Statement,Verified,2024-12-07,2,226,1,0,1,0.05210346042305769,0.0,Normal,None
3211,116,13882,2025-09-17,Withdrawal,Completed,UK,Germany,Client_116,UK,44,Verified,Corporate,2025-03-01,Low,92,Low,94,Bank Statement,Verified,2024-12-07,26,226,1,0,-1,-0.20568789400886817,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag"
3212,116,3499,2025-08-25,Investment,Completed,UK,UAE,Client_116,UK,44,Verified,Corporate,2025-03-01,Low,92,Medium,75,Bank Statement,Verified,2024-12-07,49,226,1,0,1,0.05210346042305769,0.0,Normal,None
3213,116,2426,2025-09-09,Transfer,Completed,UK,Germany,Client_116,UK,44,Verified,Corporate,2025-03-01,Low,92,Low,94,Bank Statement,Verified,2024-12-07,34,226,1,0,1,0.05210346042305769,0.0,Normal,None
3214,116,4868,2025-08-30,Deposit,Completed,UK,UK,Client_116,UK,44,Verified,Corporate,2025-03-01,Low,92,Low,92,Bank Statement,Verified,2024-12-07,44,226,0,0,1,0.05210346042305769,0.0,Normal,None
3215,116,29419,2025-09-23,Transfer,Completed,UK,UK,Client_116,UK,44,Verified,Corporate,2025-03-01,Low,92,Low,92,Bank Statement,Verified,2024-12-07,20,226,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
3216,117,2949,2025-08-25,Deposit,Completed,Germany,Germany,Client_117,Germany,56,Pending,Individual,2024-12-02,Low,94,Low,94,Passport,Pending,2024-12-10,49,315,0,0,1,0.05210346042305769,0.0,Normal,None
3217,117,28167,2025-09-09,Withdrawal,Completed,Germany,Germany,Client_117,Germany,56,Pending,Individual,2024-12-02,Low,94,Low,94,Passport,Pending,2024-12-10,34,315,0,0,-1,-0.20568789400886817,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag"
3218,117,2055,2025-10-07,Deposit,Pending,Germany,Canada,Client_117,Germany,56,Pending,Individual,2024-12-02,Low,94,Low,93,Passport,Pending,2024-12-10,6,315,1,0,1,0.05210346042305769,0.0,Normal,None
3219,117,4165,2025-09-26,Investment,Completed,Germany,Canada,Client_117,Germany,56,Pending,Individual,2024-12-02,Low,94,Low,93,Passport,Pending,2024-12-10,17,315,1,0,1,0.05210346042305769,0.0,Normal,None
3220,117,4017,2025-08-19,Investment,Completed,Germany,Germany,Client_117,Germany,56,Pending,Individual,2024-12-02,Low,94,Low,94,Passport,Pending,2024-12-10,55,315,0,0,1,0.05210346042305769,0.0,Normal,None
3221,117,3822,2025-08-29,Transfer,Completed,Germany,Germany,Client_117,Germany,56,Pending,Individual,2024-12-02,Low,94,Low,94,Passport,Pending,2024-12-10,45,315,0,0,1,0.05210346042305769,0.0,Normal,None
3222,117,4487,2025-10-04,Deposit,Completed,Germany,Germany,Client_117,Germany,56,Pending,Individual,2024-12-02,Low,94,Low,94,Passport,Pending,2024-12-10,9,315,0,0,1,0.05210346042305769,0.0,Normal,None
3223,117,4219,2025-08-23,Investment,Completed,Germany,Germany,Client_117,Germany,56,Pending,Individual,2024-12-02,Low,94,Low,94,Passport,Pending,2024-12-10,51,315,0,0,1,0.05210346042305769,0.0,Normal,None
3224,117,3781,2025-09-27,Investment,Failed,Germany,UK,Client_117,Germany,56,Pending,Individual,2024-12-02,Low,94,Low,92,Passport,Pending,2024-12-10,16,315,1,0,1,0.05210346042305769,0.0,Normal,None
3225,117,3688,2025-07-24,Transfer,Failed,Germany,Germany,Client_117,Germany,56,Pending,Individual,2024-12-02,Low,94,Low,94,Passport,Pending,2024-12-10,81,315,0,0,1,0.05210346042305769,0.0,Normal,None
3226,117,3545,2025-09-11,Withdrawal,Completed,Germany,UAE,Client_117,Germany,56,Pending,Individual,2024-12-02,Low,94,Medium,75,Passport,Pending,2024-12-10,32,315,1,0,1,0.05210346042305769,0.0,Normal,None
3227,117,12316,2025-08-16,Investment,Completed,Germany,China,Client_117,Germany,56,Pending,Individual,2024-12-02,Low,94,Medium,65,Passport,Pending,2024-12-10,58,315,1,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
3228,118,2728,2025-09-06,Transfer,Completed,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,37,229,0,0,1,0.05210346042305769,0.0,Normal,None
3229,118,3900,2025-10-06,Investment,Completed,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,7,229,0,0,1,0.05210346042305769,0.0,Normal,None
3230,118,20962,2025-07-17,Withdrawal,Completed,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,88,229,0,0,-1,-0.20568789400886817,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag"
3231,118,2557,2025-09-20,Investment,Pending,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,23,229,0,0,1,0.05210346042305769,0.0,Normal,None
3232,118,3733,2025-08-01,Transfer,Completed,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,73,229,0,0,1,0.05210346042305769,0.0,Normal,None
3233,118,2402,2025-10-02,Transfer,Pending,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,11,229,0,0,1,0.05210346042305769,0.0,Normal,None
3234,118,25726,2025-09-06,Transfer,Completed,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,37,229,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
3235,118,13046,2025-09-03,Withdrawal,Completed,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,40,229,0,0,-1,-0.20568789400886817,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag"
3236,118,42436,2025-09-28,Deposit,Completed,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,15,229,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
3237,118,4445,2025-09-26,Transfer,Completed,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,17,229,0,0,1,0.05210346042305769,0.0,Normal,None
3238,118,4653,2025-08-20,Transfer,Completed,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,54,229,0,0,1,0.05210346042305769,0.0,Normal,None
3239,118,2522,2025-09-23,Withdrawal,Pending,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,20,229,0,0,1,0.05210346042305769,0.0,Normal,None
3240,118,3480,2025-08-04,Investment,Pending,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,70,229,0,0,1,0.05210346042305769,0.0,Normal,None
3241,118,2636,2025-10-01,Transfer,Completed,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,12,229,0,0,1,0.05210346042305769,0.0,Normal,None
3242,118,4059,2025-07-25,Deposit,Completed,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,80,229,0,0,1,0.05210346042305769,0.0,Normal,None
3243,118,4156,2025-09-07,Investment,Completed,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,36,229,0,0,1,0.05210346042305769,0.0,Normal,None
3244,118,4372,2025-09-16,Deposit,Completed,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,27,229,0,0,1,0.05210346042305769,0.0,Normal,None
3245,118,4661,2025-07-29,Transfer,Completed,China,China,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Medium,65,ID Card,Pending,2025-05-23,76,229,0,0,1,0.05210346042305769,0.0,Normal,None
3246,118,4899,2025-08-29,Investment,Failed,China,Germany,Client_118,China,56,Pending,Business,2025-02-26,Medium,65,Low,94,ID Card,Pending,2025-05-23,45,229,1,0,1,0.05210346042305769,0.0,Normal,None
3247,119,2895,2025-10-13,Withdrawal,Completed,Russia,Russia,Client_119,Russia,29,Verified,Individual,2024-12-28,High,50,High,50,Bank Statement,Verified,2025-01-18,0,289,0,0,1,0.0,14.0,Normal,None
3248,119,3932,2025-10-13,Deposit,Completed,Russia,Nigeria,Client_119,Russia,29,Verified,Individual,2024-12-28,High,50,High,45,Bank Statement,Verified,2025-01-18,0,289,1,1,-1,-0.17607471840239736,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk"
3249,119,2349,2025-09-12,Transfer,Completed,Russia,Russia,Client_119,Russia,29,Verified,Individual,2024-12-28,High,50,High,50,Bank Statement,Verified,2025-01-18,31,289,0,0,1,0.0,14.0,Normal,None
3250,119,3937,2025-10-04,Transfer,Completed,Russia,USA,Client_119,Russia,29,Verified,Individual,2024-12-28,High,50,Low,95,Bank Statement,Verified,2025-01-18,9,289,1,0,1,0.05210346042305769,0.0,Normal,None
3251,119,14283,2025-08-04,Investment,Completed,Russia,USA,Client_119,Russia,29,Verified,Individual,2024-12-28,High,50,Low,95,Bank Statement,Verified,2025-01-18,70,289,1,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
3252,119,3533,2025-08-17,Withdrawal,Completed,Russia,Russia,Client_119,Russia,29,Verified,Individual,2024-12-28,High,50,High,50,Bank Statement,Verified,2025-01-18,57,289,0,0,1,0.0,14.0,Normal,None
3253,119,4840,2025-10-13,Transfer,Completed,Russia,Russia,Client_119,Russia,29,Verified,Individual,2024-12-28,High,50,High,50,Bank Statement,Verified,2025-01-18,0,289,0,0,1,0.0,14.0,Normal,None
3254,119,2280,2025-09-10,Deposit,Pending,Russia,Russia,Client_119,Russia,29,Verified,Individual,2024-12-28,High,50,High,50,Bank Statement,Verified,2025-01-18,33,289,0,0,1,0.0,14.0,Normal,None
3255,120,3631,2025-09-28,Transfer,Completed,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,15,150,0,0,1,0.05210346042305769,0.0,Normal,None
3256,120,2893,2025-07-21,Transfer,Completed,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,84,150,0,0,1,0.05210346042305769,0.0,Normal,None
3257,120,2567,2025-09-16,Deposit,Failed,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,27,150,0,0,1,0.05210346042305769,0.0,Normal,None
3258,120,2872,2025-08-20,Deposit,Completed,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,54,150,0,0,1,0.05210346042305769,0.0,Normal,None
3259,120,3584,2025-09-21,Deposit,Completed,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,22,150,0,0,1,0.05210346042305769,0.0,Normal,None
3260,120,3439,2025-09-01,Transfer,Pending,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,42,150,0,0,1,0.05210346042305769,0.0,Normal,None
3261,120,2581,2025-08-11,Withdrawal,Completed,UK,Canada,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,93,Passport,Verified,2025-06-12,63,150,1,0,1,0.05210346042305769,0.0,Normal,None
3262,120,4797,2025-09-02,Withdrawal,Completed,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,41,150,0,0,1,0.05210346042305769,0.0,Normal,None
3263,120,4899,2025-07-23,Transfer,Completed,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,82,150,0,0,1,0.05210346042305769,0.0,Normal,None
3264,120,4773,2025-10-02,Transfer,Completed,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,11,150,0,0,1,0.05210346042305769,0.0,Normal,None
3265,120,49955,2025-08-04,Deposit,Completed,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,70,150,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
3266,120,4040,2025-09-15,Investment,Completed,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,28,150,0,0,1,0.05210346042305769,0.0,Normal,None
3267,120,19529,2025-09-12,Investment,Completed,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,31,150,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
3268,120,3628,2025-09-12,Withdrawal,Completed,UK,UAE,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Medium,75,Passport,Verified,2025-06-12,31,150,1,0,1,0.05210346042305769,0.0,Normal,None
3269,120,3899,2025-09-22,Withdrawal,Completed,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,21,150,0,0,1,0.05210346042305769,0.0,Normal,None
3270,120,4317,2025-07-21,Transfer,Completed,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,84,150,0,0,1,0.05210346042305769,0.0,Normal,None
3271,120,2120,2025-09-22,Deposit,Pending,UK,Canada,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,93,Passport,Verified,2025-06-12,21,150,1,0,1,0.05210346042305769,0.0,Normal,None
3272,120,3816,2025-08-18,Investment,Completed,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,56,150,0,0,1,0.05210346042305769,0.0,Normal,None
3273,120,2174,2025-09-26,Withdrawal,Completed,UK,UK,Client_120,UK,63,Verified,Individual,2025-05-16,Low,92,Low,92,Passport,Verified,2025-06-12,17,150,0,0,1,0.05210346042305769,0.0,Normal,None
