transaction_id,client_id,transaction_amount,origin_country,destination_country,transaction_date,transaction_risk_score,triggered_rules
3506,130,2291,USA,Germany,2025-07-27,0.0,None
3507,130,2973,USA,USA,2025-08-29,0.0,None
3508,130,20977,USA,USA,2025-09-27,0.8,High Transaction Amount(0.8)
3509,130,4856,USA,USA,2025-08-01,0.0,None
3510,130,4639,USA,Canada,2025-07-18,0.0,None
3511,131,2356,UAE,UAE,2025-08-03,0.0,None
3512,131,2020,UAE,Canada,2025-07-21,0.0,None
3513,131,2268,UAE,UAE,2025-08-27,0.0,None
3514,131,2625,UAE,UAE,2025-10-07,0.0,None
3515,131,4233,UAE,UAE,2025-08-04,0.0,None
3516,131,36125,UAE,UAE,2025-09-25,0.8,High Transaction Amount(0.8)
3517,131,16757,UAE,UAE,2025-09-04,0.8,High Transaction Amount(0.8)
3518,131,4049,UAE,UAE,2025-07-25,0.0,None
3519,131,2958,UAE,Russia,2025-09-06,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3520,131,4469,UAE,UAE,2025-08-07,0.0,None
3521,131,3928,UAE,UAE,2025-07-18,0.0,None
3522,131,4033,UAE,UAE,2025-07-17,0.0,None
3523,131,2159,UAE,UAE,2025-10-04,0.0,None
3524,131,2612,UAE,UAE,2025-07-17,0.0,None
3525,131,2988,UAE,UAE,2025-08-10,0.0,None
3526,131,4309,UAE,UAE,2025-08-13,0.0,None
3527,131,3533,UAE,Canada,2025-09-13,0.0,None
3528,131,4761,UAE,Australia,2025-09-17,0.0,None
3529,131,3997,UAE,UAE,2025-10-12,0.0,None
3530,131,2003,UAE,UAE,2025-07-17,0.0,None
3531,131,3170,UAE,China,2025-08-21,0.0,None
3532,131,41215,UAE,UAE,2025-07-24,0.8,High Transaction Amount(0.8)
3533,132,2258,China,China,2025-07-22,0.0,None
3534,132,3820,China,Switzerland,2025-10-06,0.0,None
3535,132,2963,China,China,2025-10-06,0.0,None
3536,132,2781,China,China,2025-07-25,0.0,None
3537,132,2287,China,China,2025-09-05,0.0,None
3538,132,4672,China,China,2025-09-12,0.0,None
3539,132,3894,China,China,2025-09-06,0.0,None
3540,132,10624,China,China,2025-09-09,0.8,High Transaction Amount(0.8)
3541,132,4008,China,China,2025-08-10,0.0,None
3542,132,2906,China,China,2025-08-27,0.0,None
3543,132,4850,China,China,2025-08-27,0.0,None
3544,132,2562,China,China,2025-08-23,0.0,None
3545,132,4606,China,China,2025-10-05,0.0,None
3546,132,2715,China,China,2025-08-11,0.0,None
3547,132,3797,China,China,2025-09-16,0.0,None
3548,132,4565,China,China,2025-08-09,0.0,None
3549,132,3315,China,China,2025-09-30,0.0,None
3550,132,2945,China,China,2025-10-12,0.0,None
3551,132,2736,China,China,2025-08-16,0.0,None
3552,132,4373,China,China,2025-10-07,0.0,None
3553,132,30472,China,Nigeria,2025-07-18,2.6,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3554,132,3858,China,UK,2025-08-23,0.0,None
3555,132,2263,China,China,2025-09-21,0.0,None
3556,132,4119,China,Canada,2025-09-15,0.0,None
3557,132,4871,China,China,2025-10-09,0.0,None
3558,132,46399,China,China,2025-09-24,0.8,High Transaction Amount(0.8)
3559,132,4298,China,Nigeria,2025-08-16,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3560,132,4244,China,Australia,2025-09-24,0.0,None
3561,132,4248,China,Russia,2025-10-10,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3562,133,23869,Australia,Australia,2025-10-07,0.8,High Transaction Amount(0.8)
3563,133,2362,Australia,Australia,2025-08-18,0.0,None
3564,133,4105,Australia,Australia,2025-09-14,0.0,None
3565,133,2279,Australia,USA,2025-09-21,0.0,None
3566,133,4366,Australia,Australia,2025-08-13,0.0,None
3567,133,29673,Australia,Australia,2025-10-01,0.8,High Transaction Amount(0.8)
3568,133,2185,Australia,Australia,2025-09-08,0.0,None
3569,133,4612,Australia,Australia,2025-08-23,0.0,None
3570,133,3644,Australia,Australia,2025-08-19,0.0,None
3571,133,4155,Australia,Australia,2025-07-28,0.0,None
3572,133,2512,Australia,Australia,2025-10-02,0.0,None
3573,133,3038,Australia,Australia,2025-07-22,0.0,None
3574,133,2458,Australia,Germany,2025-08-31,0.0,None
3575,133,4674,Australia,Australia,2025-07-29,0.0,None
3576,133,3797,Australia,Australia,2025-08-15,0.0,None
3577,133,4136,Australia,Australia,2025-08-30,0.0,None
3578,133,4011,Australia,Germany,2025-08-17,0.0,None
3579,133,3626,Australia,Australia,2025-08-30,0.0,None
3580,133,4784,Australia,USA,2025-09-18,0.0,None
3581,133,4304,Australia,Australia,2025-09-28,0.0,None
3582,133,2277,Australia,Australia,2025-09-14,0.0,None
3583,133,3848,Australia,Australia,2025-08-21,0.0,None
3584,133,4981,Australia,UK,2025-09-02,0.0,None
3585,133,4346,Australia,Australia,2025-09-17,0.0,None
3586,133,3079,Australia,Australia,2025-08-09,0.0,None
3587,133,2350,Australia,Australia,2025-09-01,0.0,None
3588,133,2978,Australia,Australia,2025-08-14,0.0,None
3589,134,15006,Germany,Germany,2025-10-04,0.8,High Transaction Amount(0.8)
3590,134,3266,Germany,Germany,2025-08-06,0.0,None
3591,134,4728,Germany,Germany,2025-09-04,0.0,None
3592,134,3230,Germany,Switzerland,2025-08-14,0.0,None
3593,134,2797,Germany,Germany,2025-10-12,0.0,None
3594,134,2578,Germany,Germany,2025-07-18,0.0,None
3595,134,4896,Germany,Germany,2025-07-23,0.0,None
3596,134,2823,Germany,Germany,2025-09-10,0.0,None
3597,134,4780,Germany,China,2025-08-28,0.0,None
3598,134,42423,Germany,Germany,2025-10-13,0.8,High Transaction Amount(0.8)
3599,134,38923,Germany,Germany,2025-10-05,0.8,High Transaction Amount(0.8)
3600,134,4410,Germany,Germany,2025-10-05,0.0,None
3601,134,4906,Germany,China,2025-07-26,0.0,None
3602,134,4211,Germany,Germany,2025-07-21,0.0,None
3603,134,3522,Germany,China,2025-09-03,0.0,None
3604,135,4917,USA,USA,2025-08-17,0.0,None
3605,135,4728,USA,USA,2025-08-04,0.0,None
3606,135,3131,USA,USA,2025-08-10,0.0,None
3607,135,4133,USA,USA,2025-08-22,0.0,None
3608,135,4533,USA,USA,2025-07-18,0.0,None
3609,135,2583,USA,USA,2025-09-17,0.0,None
3610,135,3930,USA,USA,2025-07-16,0.0,None
3611,135,4067,USA,USA,2025-09-13,0.0,None
3612,135,2896,USA,USA,2025-08-17,0.0,None
3613,135,4457,USA,USA,2025-09-04,0.0,None
3614,135,2774,USA,USA,2025-09-30,0.0,None
3615,135,4886,USA,USA,2025-09-01,0.0,None
3616,135,42941,USA,USA,2025-09-24,0.8,High Transaction Amount(0.8)
3617,135,2272,USA,USA,2025-09-03,0.0,None
3618,135,3523,USA,USA,2025-10-09,0.0,None
3619,135,3644,USA,USA,2025-08-25,0.0,None
3620,135,4069,USA,China,2025-08-19,0.0,None
3621,136,2837,Nigeria,Nigeria,2025-08-09,0.9,High-Risk Country (Destination)(0.9)
3622,136,4278,Nigeria,Nigeria,2025-08-07,0.9,High-Risk Country (Destination)(0.9)
3623,136,4796,Nigeria,Nigeria,2025-10-13,0.9,High-Risk Country (Destination)(0.9)
3624,136,3782,Nigeria,Switzerland,2025-07-17,0.0,None
3625,136,4753,Nigeria,Nigeria,2025-08-20,0.9,High-Risk Country (Destination)(0.9)
3626,136,2350,Nigeria,Nigeria,2025-07-22,0.9,High-Risk Country (Destination)(0.9)
3627,136,4890,Nigeria,Nigeria,2025-10-12,0.9,High-Risk Country (Destination)(0.9)
3628,136,3329,Nigeria,Nigeria,2025-08-18,0.9,High-Risk Country (Destination)(0.9)
3629,136,2852,Nigeria,Germany,2025-07-30,0.0,None
3630,136,3815,Nigeria,Switzerland,2025-07-30,0.0,None
3631,136,3123,Nigeria,Nigeria,2025-08-01,0.9,High-Risk Country (Destination)(0.9)
3632,136,2549,Nigeria,UAE,2025-09-21,0.0,None
3633,136,4062,Nigeria,Nigeria,2025-09-27,0.9,High-Risk Country (Destination)(0.9)
3634,136,4824,Nigeria,Nigeria,2025-09-22,0.9,High-Risk Country (Destination)(0.9)
3635,136,4080,Nigeria,Nigeria,2025-09-23,0.9,High-Risk Country (Destination)(0.9)
3636,136,3640,Nigeria,Nigeria,2025-08-10,0.9,High-Risk Country (Destination)(0.9)
3637,136,3756,Nigeria,Nigeria,2025-09-15,0.9,High-Risk Country (Destination)(0.9)
3638,136,4895,Nigeria,Nigeria,2025-08-12,0.9,High-Risk Country (Destination)(0.9)
3639,136,3827,Nigeria,Nigeria,2025-08-01,0.9,High-Risk Country (Destination)(0.9)
3640,136,29967,Nigeria,Nigeria,2025-09-22,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3641,136,2416,Nigeria,Nigeria,2025-10-02,0.9,High-Risk Country (Destination)(0.9)
3642,136,3040,Nigeria,Nigeria,2025-09-15,0.9,High-Risk Country (Destination)(0.9)
3643,136,4424,Nigeria,Nigeria,2025-07-20,0.9,High-Risk Country (Destination)(0.9)
3644,136,3342,Nigeria,Nigeria,2025-08-10,0.9,High-Risk Country (Destination)(0.9)
3645,136,26395,Nigeria,Nigeria,2025-07-29,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3646,137,3830,Switzerland,Switzerland,2025-07-26,0.0,None
3647,137,2465,Switzerland,Switzerland,2025-07-16,0.0,None
3648,137,4995,Switzerland,Switzerland,2025-09-23,0.0,None
3649,137,2419,Switzerland,Switzerland,2025-09-05,0.0,None
3650,137,4447,Switzerland,Russia,2025-07-25,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3651,137,28216,Switzerland,Switzerland,2025-07-25,0.8,High Transaction Amount(0.8)
3652,137,2850,Switzerland,UK,2025-09-19,0.0,None
3653,137,38156,Switzerland,UK,2025-09-22,0.8,High Transaction Amount(0.8)
3654,137,2590,Switzerland,Germany,2025-08-29,0.0,None
3655,137,2034,Switzerland,Switzerland,2025-08-22,0.0,None
3656,137,4895,Switzerland,Switzerland,2025-10-11,0.0,None
3657,137,2161,Switzerland,Switzerland,2025-07-29,0.0,None
3658,137,2384,Switzerland,Switzerland,2025-08-18,0.0,None
3659,137,3103,Switzerland,Switzerland,2025-07-22,0.0,None
3660,137,4689,Switzerland,Switzerland,2025-10-05,0.0,None
3661,137,2649,Switzerland,Switzerland,2025-08-23,0.0,None
3662,137,4223,Switzerland,Switzerland,2025-08-30,0.0,None
3663,137,3770,Switzerland,Switzerland,2025-10-07,0.0,None
3664,137,2352,Switzerland,Switzerland,2025-09-29,0.0,None
3665,137,2340,Switzerland,Switzerland,2025-07-21,0.0,None
3666,137,26730,Switzerland,Switzerland,2025-07-29,0.8,High Transaction Amount(0.8)
3667,137,4183,Switzerland,Switzerland,2025-07-27,0.0,None
3668,137,3565,Switzerland,Switzerland,2025-10-07,0.0,None
3669,137,2760,Switzerland,Switzerland,2025-09-07,0.0,None
3670,137,2966,Switzerland,Switzerland,2025-10-09,0.0,None
3671,137,2679,Switzerland,Switzerland,2025-10-06,0.0,None
3672,137,4497,Switzerland,Switzerland,2025-09-23,0.0,None
3673,137,3687,Switzerland,China,2025-09-13,0.0,None
3674,137,3457,Switzerland,Switzerland,2025-09-25,0.0,None
3675,137,4286,Switzerland,Switzerland,2025-08-01,0.0,None
3676,137,4002,Switzerland,Switzerland,2025-08-07,0.0,None
3677,137,4956,Switzerland,Australia,2025-08-21,0.0,None
3678,137,2142,Switzerland,Switzerland,2025-10-13,0.0,None
3679,137,4416,Switzerland,Switzerland,2025-08-14,0.0,None
3680,137,3165,Switzerland,Switzerland,2025-08-12,0.0,None
3681,138,18244,Australia,Germany,2025-09-04,0.8,High Transaction Amount(0.8)
3682,138,2615,Australia,Australia,2025-09-22,0.0,None
3683,138,3722,Australia,Australia,2025-08-31,0.0,None
3684,138,2402,Australia,Russia,2025-07-18,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3685,138,2177,Australia,Australia,2025-08-09,0.0,None
3686,138,4143,Australia,Australia,2025-08-25,0.0,None
3687,138,4089,Australia,Australia,2025-08-06,0.0,None
3688,138,4594,Australia,UK,2025-07-29,0.0,None
3689,138,3763,Australia,Australia,2025-08-12,0.0,None
3690,138,3735,Australia,Nigeria,2025-08-29,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3691,138,2560,Australia,Australia,2025-10-07,0.0,None
3692,138,4296,Australia,Australia,2025-08-19,0.0,None
3693,138,4603,Australia,Australia,2025-10-09,0.0,None
3694,138,26256,Australia,Australia,2025-08-06,0.8,High Transaction Amount(0.8)
3695,138,4188,Australia,Australia,2025-08-29,0.0,None
3696,138,3683,Australia,Australia,2025-07-22,0.0,None
3697,138,2692,Australia,Australia,2025-08-28,0.0,None
3698,138,3787,Australia,Australia,2025-07-30,0.0,None
3699,138,17563,Australia,Australia,2025-10-07,0.8,High Transaction Amount(0.8)
3700,138,3614,Australia,Australia,2025-08-08,0.0,None
3701,138,2535,Australia,Australia,2025-08-14,0.0,None
3702,138,2818,Australia,USA,2025-08-10,0.0,None
3703,138,4173,Australia,Australia,2025-07-29,0.0,None
3704,138,4590,Australia,Australia,2025-09-15,0.0,None
3705,138,4479,Australia,Germany,2025-09-06,0.0,None
3706,138,2971,Australia,Australia,2025-07-24,0.0,None
3707,138,3633,Australia,Australia,2025-08-25,0.0,None
3708,138,3327,Australia,Australia,2025-09-06,0.0,None
3709,138,3445,Australia,UK,2025-09-01,0.0,None
3710,138,4147,Australia,Nigeria,2025-09-09,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3711,138,4305,Australia,Australia,2025-09-20,0.0,None
3712,138,3011,Australia,Australia,2025-08-06,0.0,None
3713,138,4847,Australia,Australia,2025-10-06,0.0,None
3714,138,3543,Australia,Australia,2025-10-06,0.0,None
3715,138,4590,Australia,Australia,2025-10-06,0.0,None
3716,138,21205,Australia,Russia,2025-07-17,2.6,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3717,138,2452,Australia,Australia,2025-09-15,0.0,None
3718,138,41673,Australia,Australia,2025-08-31,0.8,High Transaction Amount(0.8)
3719,138,2990,Australia,Australia,2025-07-28,0.0,None
3720,138,4462,Australia,Australia,2025-09-16,0.0,None
3721,138,4756,Australia,Australia,2025-09-09,0.0,None
3722,138,4696,Australia,Australia,2025-09-26,0.0,None
3723,138,3510,Australia,Australia,2025-07-18,0.0,None
3724,139,3342,UAE,UAE,2025-10-11,0.0,None
3725,139,4370,UAE,UAE,2025-09-20,0.0,None
3726,139,4082,UAE,UAE,2025-07-25,0.0,None
3727,139,4527,UAE,UAE,2025-10-03,0.0,None
3728,139,4751,UAE,UAE,2025-08-20,0.0,None
3729,139,2612,UAE,UAE,2025-10-06,0.0,None
3730,139,3540,UAE,UAE,2025-09-30,0.0,None
3731,139,3693,UAE,UAE,2025-09-23,0.0,None
3732,139,2320,UAE,UAE,2025-09-24,0.0,None
3733,139,49216,UAE,UAE,2025-07-31,0.8,High Transaction Amount(0.8)
3734,139,44812,UAE,UAE,2025-10-02,0.8,High Transaction Amount(0.8)
3735,139,2271,UAE,UAE,2025-10-03,0.0,None
3736,139,4319,UAE,UAE,2025-08-27,0.0,None
3737,139,2852,UAE,UAE,2025-10-10,0.0,None
3738,139,4454,UAE,UAE,2025-08-27,0.0,None
3739,139,4719,UAE,UK,2025-09-18,0.0,None
3740,139,2129,UAE,UAE,2025-08-23,0.0,None
3741,139,2889,UAE,UAE,2025-08-26,0.0,None
3742,139,4135,UAE,UAE,2025-08-28,0.0,None
3743,139,3914,UAE,Australia,2025-07-19,0.0,None
3744,139,4017,UAE,UAE,2025-07-19,0.0,None
3745,139,49715,UAE,UAE,2025-08-28,0.8,High Transaction Amount(0.8)
3746,139,2216,UAE,Switzerland,2025-09-09,0.0,None
3747,139,3256,UAE,UAE,2025-08-07,0.0,None
3748,139,22036,UAE,UAE,2025-08-18,0.8,High Transaction Amount(0.8)
3749,139,2766,UAE,UAE,2025-09-12,0.0,None
3750,139,2539,UAE,UAE,2025-07-16,0.0,None
3751,140,4014,USA,USA,2025-07-29,0.0,None
3752,140,3769,USA,USA,2025-10-06,0.0,None
3753,140,4115,USA,USA,2025-09-16,0.0,None
3754,140,2441,USA,USA,2025-09-19,0.0,None
3755,140,4111,USA,USA,2025-08-23,0.0,None
3756,140,3747,USA,USA,2025-09-06,0.0,None
3757,140,4470,USA,UK,2025-08-16,0.0,None
3758,140,2792,USA,USA,2025-10-11,0.0,None
3759,140,4664,USA,USA,2025-08-30,0.0,None
3760,140,4209,USA,USA,2025-07-30,0.0,None
3761,140,4451,USA,USA,2025-08-03,0.0,None
3762,140,2442,USA,USA,2025-10-08,0.0,None
3763,140,2187,USA,USA,2025-09-14,0.0,None
3764,140,3054,USA,USA,2025-09-04,0.0,None
3765,140,4286,USA,USA,2025-08-29,0.0,None
3766,140,3468,USA,USA,2025-10-08,0.0,None
3767,141,3899,Australia,Canada,2025-09-29,0.0,None
3768,141,3698,Australia,Russia,2025-09-02,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3769,141,3650,Australia,Australia,2025-08-27,0.0,None
3770,141,36973,Australia,Australia,2025-08-10,0.8,High Transaction Amount(0.8)
3771,141,4927,Australia,Australia,2025-08-19,0.0,None
3772,141,4143,Australia,Nigeria,2025-09-01,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3773,141,2115,Australia,Australia,2025-08-30,0.0,None
3774,141,4112,Australia,Australia,2025-08-15,0.0,None
3775,141,3979,Australia,UK,2025-08-19,0.0,None
3776,141,4863,Australia,Australia,2025-10-04,0.0,None
3777,141,3350,Australia,UAE,2025-07-17,0.0,None
3778,141,33764,Australia,Australia,2025-10-11,0.8,High Transaction Amount(0.8)
3779,141,4008,Australia,Australia,2025-08-28,0.0,None
3780,141,15627,Australia,Australia,2025-08-14,0.8,High Transaction Amount(0.8)
3781,141,3957,Australia,Australia,2025-10-12,0.0,None
3782,141,3634,Australia,Australia,2025-09-23,0.0,None
3783,141,21112,Australia,Australia,2025-09-20,0.8,High Transaction Amount(0.8)
3784,141,3577,Australia,Australia,2025-09-11,0.0,None
3785,141,2408,Australia,Russia,2025-08-28,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3786,141,2555,Australia,Australia,2025-10-04,0.0,None
3787,141,4328,Australia,Australia,2025-08-24,0.0,None
3788,141,3262,Australia,Australia,2025-08-28,0.0,None
3789,141,4543,Australia,USA,2025-10-03,0.0,None
3790,141,2061,Australia,Australia,2025-09-04,0.0,None
3791,141,2249,Australia,Australia,2025-08-11,0.0,None
3792,141,4437,Australia,Australia,2025-07-19,0.0,None
3793,141,4688,Australia,Australia,2025-09-20,0.0,None
3794,141,2264,Australia,Germany,2025-08-01,0.0,None
3795,141,2313,Australia,Australia,2025-09-06,0.0,None
3796,141,3962,Australia,Australia,2025-09-04,0.0,None
3797,141,4746,Australia,Australia,2025-07-23,0.0,None
3798,141,2787,Australia,USA,2025-08-07,0.0,None
3799,141,4488,Australia,Germany,2025-08-25,0.0,None
3800,141,4398,Australia,Australia,2025-09-26,0.0,None
3801,141,4666,Australia,Australia,2025-08-17,0.0,None
3802,141,3195,Australia,Australia,2025-10-03,0.0,None
3803,141,2681,Australia,Australia,2025-09-08,0.0,None
3804,141,3007,Australia,UAE,2025-09-01,0.0,None
3805,141,2462,Australia,Australia,2025-08-31,0.0,None
3806,142,2459,USA,USA,2025-09-26,0.0,None
3807,142,3489,USA,USA,2025-08-07,0.0,None
3808,142,3584,USA,Australia,2025-10-10,0.0,None
3809,142,3508,USA,USA,2025-08-21,0.0,None
3810,142,4108,USA,USA,2025-08-17,0.0,None
3811,142,4829,USA,UK,2025-07-17,0.0,None
3812,142,3425,USA,USA,2025-08-13,0.0,None
3813,142,4338,USA,USA,2025-09-25,0.0,None
3814,142,4743,USA,Switzerland,2025-09-07,0.0,None
3815,142,4208,USA,USA,2025-10-04,0.0,None
3816,142,3293,USA,USA,2025-08-07,0.0,None
3817,142,4984,USA,Canada,2025-09-11,0.0,None
3818,142,2418,USA,USA,2025-08-19,0.0,None
3819,142,4937,USA,USA,2025-10-08,0.0,None
3820,142,47064,USA,USA,2025-09-30,0.8,High Transaction Amount(0.8)
3821,142,42769,USA,USA,2025-08-22,0.8,High Transaction Amount(0.8)
3822,142,2667,USA,UAE,2025-07-20,0.0,None
3823,143,2567,Switzerland,Switzerland,2025-08-25,0.0,None
3824,143,2895,Switzerland,Switzerland,2025-09-07,0.0,None
3825,143,3019,Switzerland,Switzerland,2025-09-12,0.0,None
3826,143,2752,Switzerland,UK,2025-09-26,0.0,None
3827,143,3516,Switzerland,Germany,2025-08-08,0.0,None
3828,143,4720,Switzerland,Switzerland,2025-09-24,0.0,None
3829,143,4303,Switzerland,Australia,2025-10-08,0.0,None
3830,143,3635,Switzerland,Switzerland,2025-07-26,0.0,None
3831,143,3660,Switzerland,Switzerland,2025-09-30,0.0,None
3832,143,38336,Switzerland,UK,2025-09-30,0.8,High Transaction Amount(0.8)
3833,143,3080,Switzerland,Switzerland,2025-09-03,0.0,None
3834,143,2816,Switzerland,Switzerland,2025-10-06,0.0,None
3835,143,4274,Switzerland,Switzerland,2025-07-29,0.0,None
3836,143,4989,Switzerland,Switzerland,2025-09-20,0.0,None
3837,143,4758,Switzerland,Switzerland,2025-09-02,0.0,None
3838,143,4004,Switzerland,Switzerland,2025-10-07,0.0,None
3839,143,4663,Switzerland,Nigeria,2025-08-08,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3840,143,3214,Switzerland,Switzerland,2025-09-25,0.0,None
3841,143,4340,Switzerland,Australia,2025-07-20,0.0,None
3842,143,3410,Switzerland,Switzerland,2025-09-19,0.0,None
3843,143,2144,Switzerland,Switzerland,2025-09-06,0.0,None
3844,143,4049,Switzerland,China,2025-09-28,0.0,None
3845,143,2767,Switzerland,Switzerland,2025-08-28,0.0,None
3846,143,3774,Switzerland,Switzerland,2025-09-17,0.0,None
3847,143,3691,Switzerland,Switzerland,2025-08-15,0.0,None
3848,143,43518,Switzerland,Switzerland,2025-10-10,0.8,High Transaction Amount(0.8)
3849,143,2423,Switzerland,Switzerland,2025-09-26,0.0,None
3850,143,2041,Switzerland,Switzerland,2025-08-21,0.0,None
3851,143,3518,Switzerland,Switzerland,2025-09-16,0.0,None
3852,143,4103,Switzerland,Switzerland,2025-09-12,0.0,None
3853,143,4152,Switzerland,Switzerland,2025-08-27,0.0,None
3854,143,36203,Switzerland,Russia,2025-09-17,2.6,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3855,143,2066,Switzerland,Russia,2025-09-27,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3856,143,4446,Switzerland,Switzerland,2025-09-05,0.0,None
3857,143,4786,Switzerland,Switzerland,2025-09-28,0.0,None
3858,143,4359,Switzerland,Switzerland,2025-08-25,0.0,None
3859,143,2151,Switzerland,Switzerland,2025-10-03,0.0,None
3860,143,3438,Switzerland,Switzerland,2025-08-08,0.0,None
3861,143,4340,Switzerland,Switzerland,2025-09-30,0.0,None
3862,143,23512,Switzerland,Switzerland,2025-08-27,0.8,High Transaction Amount(0.8)
3863,143,4822,Switzerland,Switzerland,2025-07-26,0.0,None
3864,143,2978,Switzerland,Switzerland,2025-07-26,0.0,None
3865,143,2138,Switzerland,Switzerland,2025-08-18,0.0,None
3866,143,2586,Switzerland,Switzerland,2025-09-09,0.0,None
3867,143,3732,Switzerland,Switzerland,2025-08-25,0.0,None
3868,143,2556,Switzerland,Switzerland,2025-07-19,0.0,None
3869,143,3721,Switzerland,Switzerland,2025-08-18,0.0,None
3870,144,27560,UAE,UAE,2025-09-20,0.8,High Transaction Amount(0.8)
3871,144,2677,UAE,UAE,2025-08-07,0.0,None
3872,144,4459,UAE,UAE,2025-07-20,0.0,None
3873,144,37330,UAE,UAE,2025-08-14,0.8,High Transaction Amount(0.8)
3874,144,3864,UAE,UAE,2025-08-30,0.0,None
3875,144,4096,UAE,UAE,2025-08-15,0.0,None
3876,144,3107,UAE,UAE,2025-07-31,0.0,None
3877,144,4160,UAE,UAE,2025-08-01,0.0,None
3878,144,4059,UAE,UAE,2025-07-20,0.0,None
3879,144,37812,UAE,UAE,2025-08-31,0.8,High Transaction Amount(0.8)
3880,144,3683,UAE,Australia,2025-07-26,0.0,None
3881,144,4224,UAE,UAE,2025-08-29,0.0,None
